OA Code,Ward Name,LA Name,Region Name,QS605EW0017,QS605EW0001 (base),OA Percentage
E00020291,Riverside,Southwark,London,7,82,8.5400,
E00020198,Peckham,Southwark,London,33,259,12.7400,
E00019774,Cathedrals,Southwark,London,7,158,4.4300,
E00019966,Faraday,Southwark,London,8,112,7.1400,
E00020119,Newington,Southwark,London,23,205,11.2200,
E00020139,Newington,Southwark,London,5,109,4.5900,
E00019726,Camberwell Green,Southwark,London,22,188,11.7000,
E00019999,Faraday,Southwark,London,12,91,13.1900,
E00020325,Rotherhithe,Southwark,London,15,139,10.7900,
E00020379,South Camberwell,Southwark,London,9,163,5.5200,
E00020354,South Bermondsey,Southwark,London,14,175,8.0000,
E00019950,East Walworth,Southwark,London,22,143,15.3800,
E00020323,Rotherhithe,Southwark,London,34,271,12.5500,
E00020352,South Bermondsey,Southwark,London,15,212,7.0800,
E00020048,Grange,Southwark,London,13,118,11.0200,
E00020441,Surrey Docks,Southwark,London,15,329,4.5600,
E00020345,South Bermondsey,Southwark,London,32,196,16.3300,
E00019805,Cathedrals,Southwark,London,8,156,5.1300,
E00020108,Newington,Southwark,London,9,100,9.0000,
E00019937,East Walworth,Southwark,London,15,165,9.0900,
E00019823,Chaucer,Southwark,London,2,183,1.0900,
E00020259,Riverside,Southwark,London,1,263,0.3800,
E00020282,Riverside,Southwark,London,6,125,4.8000,
E00020062,Livesey,Southwark,London,10,174,5.7500,
E00020203,Peckham,Southwark,London,14,166,8.4300,
E00019767,Cathedrals,Southwark,London,12,123,9.7600,
E00020252,Riverside,Southwark,London,19,178,10.6700,
E00167505,Peckham,Southwark,London,17,148,11.4900,
E00019933,East Walworth,Southwark,London,25,155,16.1300,
E00019779,Cathedrals,Southwark,London,17,340,5.0000,
E00020371,South Bermondsey,Southwark,London,21,112,18.7500,
E00019750,Camberwell Green,Southwark,London,14,158,8.8600,
E00020021,Grange,Southwark,London,14,152,9.2100,
E00167681,Riverside,Southwark,London,0,130,0.0000,
E00167494,Cathedrals,Southwark,London,12,172,6.9800,
E00020350,South Bermondsey,Southwark,London,17,111,15.3200,
E00020432,Surrey Docks,Southwark,London,24,178,13.4800,
E00019813,Chaucer,Southwark,London,20,169,11.8300,
E00020030,Grange,Southwark,London,11,108,10.1900,
E00020274,Riverside,Southwark,London,14,219,6.3900,
E00020297,Rotherhithe,Southwark,London,10,115,8.7000,
E00020158,Nunhead,Southwark,London,30,210,14.2900,
E00020339,South Bermondsey,Southwark,London,17,154,11.0400,
E00167481,Cathedrals,Southwark,London,9,137,6.5700,
E00020446,Surrey Docks,Southwark,London,22,274,8.0300,
E00020430,Surrey Docks,Southwark,London,16,145,11.0300,
E00167478,Newington,Southwark,London,12,104,11.5400,
E00020142,Nunhead,Southwark,London,46,229,20.0900,
E00019842,Chaucer,Southwark,London,4,182,2.2000,
E00019701,Brunswick Park,Southwark,London,16,169,9.4700,
E00020481,The Lane,Southwark,London,15,246,6.1000,
E00020254,Riverside,Southwark,London,12,105,11.4300,
E00019780,Cathedrals,Southwark,London,12,125,9.6000,
E00020176,Peckham,Southwark,London,29,172,16.8600,
E00019831,Chaucer,Southwark,London,23,182,12.6400,
E00020324,Rotherhithe,Southwark,London,17,144,11.8100,
E00020104,Newington,Southwark,London,4,104,3.8500,
E00019964,East Walworth,Southwark,London,30,209,14.3500,
E00020449,Surrey Docks,Southwark,London,12,205,5.8500,
E00167511,Peckham,Southwark,London,13,122,10.6600,
E00020015,Grange,Southwark,London,17,124,13.7100,
E00167757,Nunhead,Southwark,London,10,124,8.0600,
E00019746,Camberwell Green,Southwark,London,6,84,7.1400,
E00020429,Surrey Docks,Southwark,London,11,196,5.6100,
E00020116,Newington,Southwark,London,10,96,10.4200,
E00019706,Brunswick Park,Southwark,London,26,172,15.1200,
E00020080,Livesey,Southwark,London,13,164,7.9300,
E00019787,Cathedrals,Southwark,London,8,126,6.3500,
E00020001,Faraday,Southwark,London,13,137,9.4900,
E00020308,Rotherhithe,Southwark,London,10,314,3.1800,
E00020480,The Lane,Southwark,London,12,156,7.6900,
E00020060,Livesey,Southwark,London,9,104,8.6500,
E00019800,Cathedrals,Southwark,London,4,138,2.9000,
E00020479,The Lane,Southwark,London,14,183,7.6500,
E00020130,Newington,Southwark,London,16,159,10.0600,
E00167485,Riverside,Southwark,London,10,192,5.2100,
E00168004,Livesey,Southwark,London,16,108,14.8100,
E00019699,Brunswick Park,Southwark,London,13,144,9.0300,
E00019773,Cathedrals,Southwark,London,7,78,8.9700,
E00167984,Livesey,Southwark,London,12,146,8.2200,
E00020333,South Bermondsey,Southwark,London,29,127,22.8300,
E00019989,Faraday,Southwark,London,9,68,13.2400,
E00019742,Camberwell Green,Southwark,London,14,127,11.0200,
E00020313,Rotherhithe,Southwark,London,16,125,12.8000,
E00019844,Chaucer,Southwark,London,7,101,6.9300,
E00019820,Chaucer,Southwark,London,13,132,9.8500,
E00020161,Nunhead,Southwark,London,7,125,5.6000,
E00019808,Chaucer,Southwark,London,14,267,5.2400,
E00020476,The Lane,Southwark,London,18,212,8.4900,
E00020296,Rotherhithe,Southwark,London,19,109,17.4300,
E00168013,Brunswick Park,Southwark,London,9,75,12.0000,
E00020117,Newington,Southwark,London,11,163,6.7500,
E00020204,Peckham,Southwark,London,19,194,9.7900,
E00019755,Camberwell Green,Southwark,London,5,120,4.1700,
E00020179,Peckham,Southwark,London,18,135,13.3300,
E00020196,Peckham,Southwark,London,12,146,8.2200,
E00020033,Grange,Southwark,London,50,287,17.4200,
E00020337,South Bermondsey,Southwark,London,21,154,13.6400,
E00020275,Riverside,Southwark,London,7,173,4.0500,
E00020260,Riverside,Southwark,London,6,200,3.0000,
E00019692,Brunswick Park,Southwark,London,11,207,5.3100,
E00168017,Peckham,Southwark,London,12,87,13.7900,
E00019948,East Walworth,Southwark,London,22,160,13.7500,
E00020426,Surrey Docks,Southwark,London,16,191,8.3800,
E00020126,Newington,Southwark,London,25,157,15.9200,
E00020112,Newington,Southwark,London,4,137,2.9200,
E00020457,The Lane,Southwark,London,9,229,3.9300,
E00167491,Newington,Southwark,London,13,151,8.6100,
E00020435,Surrey Docks,Southwark,London,15,260,5.7700,
E00020031,Grange,Southwark,London,22,146,15.0700,
E00020341,South Bermondsey,Southwark,London,16,116,13.7900,
E00167500,Chaucer,Southwark,London,10,189,5.2900,
E00020193,Peckham,Southwark,London,12,125,9.6000,
E00167998,Cathedrals,Southwark,London,48,215,22.3300,
E00167981,East Walworth,Southwark,London,10,141,7.0900,
E00020153,Nunhead,Southwark,London,13,143,9.0900,
E00020314,Rotherhithe,Southwark,London,12,154,7.7900,
E00167763,Newington,Southwark,London,14,185,7.5700,
E00019992,Faraday,Southwark,London,13,131,9.9200,
E00020164,Nunhead,Southwark,London,11,160,6.8800,
E00020292,Rotherhithe,Southwark,London,10,255,3.9200,
E00020447,Surrey Docks,Southwark,London,8,142,5.6300,
E00019926,East Walworth,Southwark,London,12,180,6.6700,
E00020360,South Bermondsey,Southwark,London,5,125,4.0000,
E00020443,Surrey Docks,Southwark,London,23,349,6.5900,
E00020305,Rotherhithe,Southwark,London,8,195,4.1000,
E00019958,East Walworth,Southwark,London,19,151,12.5800,
E00020286,Riverside,Southwark,London,8,151,5.3000,
E00167510,Peckham,Southwark,London,10,113,8.8500,
E00167982,Grange,Southwark,London,4,209,1.9100,
E00020358,South Bermondsey,Southwark,London,10,97,10.3100,
E00020302,Rotherhithe,Southwark,London,12,127,9.4500,
E00019833,Chaucer,Southwark,London,8,130,6.1500,
E00020422,Surrey Docks,Southwark,London,9,181,4.9700,
E00020351,South Bermondsey,Southwark,London,18,101,17.8200,
E00019704,Brunswick Park,Southwark,London,16,167,9.5800,
E00167688,Riverside,Southwark,London,0,125,0.0000,
E00019995,Faraday,Southwark,London,14,117,11.9700,
E00019785,Cathedrals,Southwark,London,13,87,14.9400,
E00019720,Brunswick Park,Southwark,London,12,143,8.3900,
E00020076,Livesey,Southwark,London,33,127,25.9800,
E00167993,Riverside,Southwark,London,9,181,4.9700,
E00019960,East Walworth,Southwark,London,21,155,13.5500,
E00019724,Camberwell Green,Southwark,London,23,204,11.2700,
E00019731,Camberwell Green,Southwark,London,21,139,15.1100,
E00020022,Grange,Southwark,London,7,87,8.0500,
E00167678,Riverside,Southwark,London,2,151,1.3200,
E00020209,Peckham,Southwark,London,23,162,14.2000,
E00020320,Rotherhithe,Southwark,London,27,172,15.7000,
E00019990,Faraday,Southwark,London,9,90,10.0000,
E00019819,Chaucer,Southwark,London,14,161,8.7000,
E00019737,Camberwell Green,Southwark,London,8,118,6.7800,
E00020450,Surrey Docks,Southwark,London,9,221,4.0700,
E00019806,Cathedrals,Southwark,London,19,218,8.7200,
E00020029,Grange,Southwark,London,14,96,14.5800,
E00020261,Riverside,Southwark,London,0,201,0.0000,
E00020416,Surrey Docks,Southwark,London,9,233,3.8600,
E00020090,Livesey,Southwark,London,4,27,14.8100,
E00019697,Brunswick Park,Southwark,London,18,168,10.7100,
E00020079,Livesey,Southwark,London,9,113,7.9600,
E00167477,Riverside,Southwark,London,0,198,0.0000,
E00019843,Chaucer,Southwark,London,7,294,2.3800,
E00020332,Rotherhithe,Southwark,London,12,119,10.0800,
E00020055,Livesey,Southwark,London,20,155,12.9000,
E00020362,South Bermondsey,Southwark,London,26,107,24.3000,
E00019817,Chaucer,Southwark,London,6,99,6.0600,
E00020329,Rotherhithe,Southwark,London,18,127,14.1700,
E00167497,Cathedrals,Southwark,London,1,166,0.6000,
E00020016,Grange,Southwark,London,17,158,10.7600,
E00019729,Camberwell Green,Southwark,London,11,110,10.0000,
E00019977,Faraday,Southwark,London,31,241,12.8600,
E00019702,Brunswick Park,Southwark,London,12,203,5.9100,
E00020154,Nunhead,Southwark,London,15,163,9.2000,
E00019783,Cathedrals,Southwark,London,17,193,8.8100,
E00020207,Peckham,Southwark,London,26,224,11.6100,
E00020097,Newington,Southwark,London,13,123,10.5700,
E00020113,Newington,Southwark,London,21,143,14.6900,
E00168001,Newington,Southwark,London,14,135,10.3700,
E00020025,Grange,Southwark,London,25,131,19.0800,
E00019934,East Walworth,Southwark,London,41,228,17.9800,
E00020415,Surrey Docks,Southwark,London,16,260,6.1500,
E00019983,Faraday,Southwark,London,23,144,15.9700,
E00019839,Chaucer,Southwark,London,25,354,7.0600,
E00020004,Faraday,Southwark,London,11,107,10.2800,
E00020334,South Bermondsey,Southwark,London,4,133,3.0100,
E00019711,Brunswick Park,Southwark,London,4,91,4.4000,
E00019998,Faraday,Southwark,London,26,171,15.2000,
E00019790,Cathedrals,Southwark,London,40,222,18.0200,
E00019949,East Walworth,Southwark,London,19,119,15.9700,
E00167765,Nunhead,Southwark,London,11,118,9.3200,
E00020250,Riverside,Southwark,London,14,211,6.6400,
E00020199,Peckham,Southwark,London,16,180,8.8900,
E00020477,The Lane,Southwark,London,31,206,15.0500,
E00020118,Newington,Southwark,London,17,182,9.3400,
E00165808,Cathedrals,Southwark,London,10,120,8.3300,
E00020473,The Lane,Southwark,London,20,220,9.0900,
E00020093,Livesey,Southwark,London,9,79,11.3900,
E00167503,Cathedrals,Southwark,London,8,61,13.1100,
E00020436,Surrey Docks,Southwark,London,5,142,3.5200,
E00020366,South Bermondsey,Southwark,London,20,154,12.9900,
E00020255,Riverside,Southwark,London,16,350,4.5700,
E00020318,Rotherhithe,Southwark,London,18,250,7.2000,
E00167989,Chaucer,Southwark,London,11,211,5.2100,
E00020331,Rotherhithe,Southwark,London,43,258,16.6700,
E00019723,Camberwell Green,Southwark,London,13,121,10.7400,
E00167987,Grange,Southwark,London,7,242,2.8900,
E00019721,Brunswick Park,Southwark,London,8,137,5.8400,
E00020082,Livesey,Southwark,London,28,260,10.7700,
E00019956,East Walworth,Southwark,London,16,157,10.1900,
E00020003,Faraday,Southwark,London,11,87,12.6400,
E00020023,Grange,Southwark,London,12,116,10.3400,
E00020163,Nunhead,Southwark,London,17,178,9.5500,
E00020263,Riverside,Southwark,London,10,116,8.6200,
E00019828,Chaucer,Southwark,London,10,98,10.2000,
E00020206,Peckham,Southwark,London,15,106,14.1500,
E00020120,Newington,Southwark,London,12,118,10.1700,
E00019689,Brunswick Park,Southwark,London,19,210,9.0500,
E00019963,East Walworth,Southwark,London,33,129,25.5800,
E00019841,Chaucer,Southwark,London,13,145,8.9700,
E00020069,Livesey,Southwark,London,14,105,13.3300,
E00020356,South Bermondsey,Southwark,London,35,261,13.4100,
E00019735,Camberwell Green,Southwark,London,11,110,10.0000,
E00019807,Cathedrals,Southwark,London,3,169,1.7800,
E00019789,Cathedrals,Southwark,London,6,182,3.3000,
E00020020,Grange,Southwark,London,19,164,11.5900,
E00020290,Riverside,Southwark,London,11,191,5.7600,
E00019765,Camberwell Green,Southwark,London,23,148,15.5400,
E00020100,Newington,Southwark,London,34,188,18.0900,
E00020156,Nunhead,Southwark,London,15,176,8.5200,
E00019945,East Walworth,Southwark,London,9,123,7.3200,
E00020087,Livesey,Southwark,London,16,99,16.1600,
E00168023,Grange,Southwark,London,3,205,1.4600,
E00019766,Cathedrals,Southwark,London,7,127,5.5100,
E00019802,Cathedrals,Southwark,London,12,139,8.6300,
E00167766,Chaucer,Southwark,London,6,221,2.7100,
E00020006,Faraday,Southwark,London,7,141,4.9600,
E00020268,Riverside,Southwark,London,10,160,6.2500,
E00020361,South Bermondsey,Southwark,London,23,135,17.0400,
E00020202,Peckham,Southwark,London,29,276,10.5100,
E00019685,Brunswick Park,Southwark,London,22,225,9.7800,
E00167508,Peckham,Southwark,London,16,122,13.1100,
E00020077,Livesey,Southwark,London,16,110,14.5500,
E00020445,Surrey Docks,Southwark,London,13,174,7.4700,
E00020317,Rotherhithe,Southwark,London,16,145,11.0300,
E00020166,Nunhead,Southwark,London,6,122,4.9200,
E00020084,Livesey,Southwark,London,27,208,12.9800,
E00020131,Newington,Southwark,London,18,112,16.0700,
E00020005,Faraday,Southwark,London,27,186,14.5200,
E00020059,Livesey,Southwark,London,16,140,11.4300,
E00020044,Grange,Southwark,London,24,363,6.6100,
E00020102,Newington,Southwark,London,6,106,5.6600,
E00019932,East Walworth,Southwark,London,22,174,12.6400,
E00168026,Grange,Southwark,London,6,199,3.0200,
E00167516,South Bermondsey,Southwark,London,13,122,10.6600,
E00020057,Livesey,Southwark,London,16,119,13.4500,
E00166630,Chaucer,Southwark,London,37,198,18.6900,
E00019974,Faraday,Southwark,London,18,167,10.7800,
E00168024,Nunhead,Southwark,London,18,132,13.6400,
E00020141,Nunhead,Southwark,London,15,152,9.8700,
E00019812,Chaucer,Southwark,London,3,165,1.8200,
E00019986,Faraday,Southwark,London,9,123,7.3200,
E00020145,Nunhead,Southwark,London,23,227,10.1300,
E00020458,The Lane,Southwark,London,15,237,6.3300,
E00020442,Surrey Docks,Southwark,London,10,132,7.5800,
E00019979,Faraday,Southwark,London,21,143,14.6900,
E00019722,Camberwell Green,Southwark,London,18,161,11.1800,
E00019985,Faraday,Southwark,London,21,160,13.1300,
E00019749,Camberwell Green,Southwark,London,15,139,10.7900,
E00019743,Camberwell Green,Southwark,London,17,213,7.9800,
E00020157,Nunhead,Southwark,London,17,171,9.9400,
E00020427,Surrey Docks,Southwark,London,17,284,5.9900,
E00019815,Chaucer,Southwark,London,18,176,10.2300,
E00019816,Chaucer,Southwark,London,7,112,6.2500,
E00020046,Grange,Southwark,London,21,145,14.4800,
E00020349,South Bermondsey,Southwark,London,18,128,14.0600,
E00019691,Brunswick Park,Southwark,London,21,223,9.4200,
E00020091,Livesey,Southwark,London,4,87,4.6000,
E00019791,Cathedrals,Southwark,London,14,290,4.8300,
E00019710,Brunswick Park,Southwark,London,19,145,13.1000,
E00020010,Grange,Southwark,London,8,244,3.2800,
E00167492,Newington,Southwark,London,9,121,7.4400,
E00019733,Camberwell Green,Southwark,London,5,116,4.3100,
E00019972,Faraday,Southwark,London,9,115,7.8300,
E00020165,Nunhead,Southwark,London,18,204,8.8200,
E00020346,South Bermondsey,Southwark,London,23,142,16.2000,
E00020303,Rotherhithe,Southwark,London,15,205,7.3200,
E00020294,Rotherhithe,Southwark,London,25,127,19.6900,
E00019818,Chaucer,Southwark,London,13,258,5.0400,
E00020382,South Camberwell,Southwark,London,11,181,6.0800,
E00019801,Cathedrals,Southwark,London,10,151,6.6200,
E00019694,Brunswick Park,Southwark,London,42,321,13.0800,
E00019740,Camberwell Green,Southwark,London,27,300,9.0000,
E00019967,Faraday,Southwark,London,41,298,13.7600,
E00019826,Chaucer,Southwark,London,25,137,18.2500,
E00168010,Nunhead,Southwark,London,14,161,8.7000,
E00019824,Chaucer,Southwark,London,13,103,12.6200,
E00167488,Surrey Docks,Southwark,London,15,204,7.3500,
E00019769,Cathedrals,Southwark,London,10,127,7.8700,
E00020293,Rotherhithe,Southwark,London,13,225,5.7800,
E00020485,The Lane,Southwark,London,11,233,4.7200,
E00020299,Rotherhithe,Southwark,London,2,180,1.1100,
E00020200,Peckham,Southwark,London,10,146,6.8500,
E00019794,Cathedrals,Southwark,London,14,139,10.0700,
E00020281,Riverside,Southwark,London,8,153,5.2300,
E00020347,South Bermondsey,Southwark,London,30,196,15.3100,
E00167752,Peckham,Southwark,London,10,88,11.3600,
E00020483,The Lane,Southwark,London,8,186,4.3000,
E00020143,Nunhead,Southwark,London,18,269,6.6900,
E00020183,Peckham,Southwark,London,24,168,14.2900,
E00167684,The Lane,Southwark,London,7,129,5.4300,
E00020307,Rotherhithe,Southwark,London,6,356,1.6900,
E00020330,Rotherhithe,Southwark,London,26,299,8.7000,
E00020417,Surrey Docks,Southwark,London,14,217,6.4500,
E00020419,Surrey Docks,Southwark,London,16,219,7.3100,
E00020178,Peckham,Southwark,London,29,220,13.1800,
E00019968,Faraday,Southwark,London,15,102,14.7100,
E00020019,Grange,Southwark,London,11,109,10.0900,
E00020072,Livesey,Southwark,London,19,135,14.0700,
E00020257,Riverside,Southwark,London,11,162,6.7900,
E00020066,Livesey,Southwark,London,12,135,8.8900,
E00020078,Livesey,Southwark,London,38,226,16.8100,
E00019781,Cathedrals,Southwark,London,14,205,6.8300,
E00020262,Riverside,Southwark,London,1,170,0.5900,
E00166635,Cathedrals,Southwark,London,10,208,4.8100,
E00019700,Brunswick Park,Southwark,London,11,222,4.9500,
E00020364,South Bermondsey,Southwark,London,7,158,4.4300,
E00019845,Chaucer,Southwark,London,18,125,14.4000,
E00020160,Nunhead,Southwark,London,32,245,13.0600,
E00020336,South Bermondsey,Southwark,London,24,179,13.4100,
E00019754,Camberwell Green,Southwark,London,22,272,8.0900,
E00019981,Faraday,Southwark,London,6,104,5.7700,
E00019838,Chaucer,Southwark,London,10,101,9.9000,
E00019957,East Walworth,Southwark,London,30,229,13.1000,
E00019810,Chaucer,Southwark,London,10,278,3.6000,
E00019687,Brunswick Park,Southwark,London,9,138,6.5200,
E00020484,The Lane,Southwark,London,10,207,4.8300,
E00019961,East Walworth,Southwark,London,27,160,16.8800,
E00019928,East Walworth,Southwark,London,17,128,13.2800,
E00020298,Rotherhithe,Southwark,London,13,226,5.7500,
E00020365,South Bermondsey,Southwark,London,33,207,15.9400,
E00020251,Riverside,Southwark,London,31,184,16.8500,
E00019782,Cathedrals,Southwark,London,9,121,7.4400,
E00020056,Livesey,Southwark,London,11,89,12.3600,
E00019703,Brunswick Park,Southwark,London,12,176,6.8200,
E00020074,Livesey,Southwark,London,26,170,15.2900,
E00019744,Camberwell Green,Southwark,London,28,225,12.4400,
E00020024,Grange,Southwark,London,5,89,5.6200,
E00019757,Camberwell Green,Southwark,London,39,167,23.3500,
E00020050,Grange,Southwark,London,17,122,13.9300,
E00020185,Peckham,Southwark,London,29,190,15.2600,
E00019770,Cathedrals,Southwark,London,10,111,9.0100,
E00019996,Faraday,Southwark,London,13,101,12.8700,
E00020340,South Bermondsey,Southwark,London,5,126,3.9700,
E00020475,The Lane,Southwark,London,16,181,8.8400,
E00020094,Newington,Southwark,London,11,103,10.6800,
E00020486,The Lane,Southwark,London,35,224,15.6300,
E00167490,Grange,Southwark,London,6,162,3.7000,
E00020273,Riverside,Southwark,London,18,124,14.5200,
E00020136,Newington,Southwark,London,17,141,12.0600,
E00020180,Peckham,Southwark,London,8,146,5.4800,
E00020122,Newington,Southwark,London,14,116,12.0700,
E00176247,Haggerston,Hackney,London,8,74,10.8100,
E00020035,Grange,Southwark,London,6,190,3.1600,
E00009154,Victoria,Hackney,London,11,113,9.7300,
E00008743,De Beauvoir,Hackney,London,14,141,9.9300,
E00176309,Haggerston,Hackney,London,14,173,8.0900,
E00008895,Hoxton,Hackney,London,11,145,7.5900,
E00176275,Haggerston,Hackney,London,13,159,8.1800,
E00008886,Hoxton,Hackney,London,5,125,4.0000,
E00016397,Evelyn,Lewisham,London,28,331,8.4600,
E00176266,Queensbridge,Hackney,London,15,184,8.1500,
E00174025,Brockley,Lewisham,London,7,181,3.8700,
E00008841,Haggerston,Hackney,London,9,136,6.6200,
E00008900,Hoxton,Hackney,London,25,231,10.8200,
E00016726,New Cross,Lewisham,London,8,77,10.3900,
E00016881,Telegraph Hill,Lewisham,London,17,110,15.4500,
E00008884,Hoxton,Hackney,London,2,100,2.0000,
E00016410,Evelyn,Lewisham,London,36,219,16.4400,
E00016167,Blackheath,Lewisham,London,9,139,6.4700,
E00016716,New Cross,Lewisham,London,39,187,20.8600,
E00016435,Evelyn,Lewisham,London,17,160,10.6300,
E00016207,Blackheath,Lewisham,London,11,132,8.3300,
E00016682,New Cross,Lewisham,London,30,153,19.6100,
E00016423,Evelyn,Lewisham,London,15,122,12.3000,
E00174013,Brockley,Lewisham,London,11,179,6.1500,
E00016248,Brockley,Lewisham,London,8,220,3.6400,
E00016162,Blackheath,Lewisham,London,4,152,2.6300,
E00173950,Telegraph Hill,Lewisham,London,22,133,16.5400,
E00016409,Evelyn,Lewisham,London,25,159,15.7200,
E00016713,New Cross,Lewisham,London,32,241,13.2800,
E00016254,Brockley,Lewisham,London,14,186,7.5300,
E00016721,New Cross,Lewisham,London,6,99,6.0600,
E00016431,Evelyn,Lewisham,London,5,121,4.1300,
E00016922,Telegraph Hill,Lewisham,London,17,159,10.6900,
E00016702,New Cross,Lewisham,London,17,150,11.3300,
E00016888,Telegraph Hill,Lewisham,London,16,175,9.1400,
E00016442,Evelyn,Lewisham,London,21,135,15.5600,
E00016438,Evelyn,Lewisham,London,39,183,21.3100,
E00016205,Blackheath,Lewisham,London,4,181,2.2100,
E00016411,Evelyn,Lewisham,London,21,210,10.0000,
E00016678,New Cross,Lewisham,London,16,101,15.8400,
E00016401,Evelyn,Lewisham,London,14,165,8.4800,
E00016927,Telegraph Hill,Lewisham,London,7,179,3.9100,
E00176525,Greenwich West,Greenwich,London,7,193,3.6300,
E00176507,Woolwich Riverside,Greenwich,London,14,177,7.9100,
E00008143,Glyndon,Greenwich,London,5,126,3.9700,
E00008533,Woolwich Riverside,Greenwich,London,12,163,7.3600,
E00007860,Blackheath Westcombe,Greenwich,London,10,153,6.5400,
E00007903,Charlton,Greenwich,London,19,146,13.0100,
E00008369,Shooters Hill,Greenwich,London,6,144,4.1700,
E00176582,Glyndon,Greenwich,London,13,142,9.1500,
E00008474,Woolwich Common,Greenwich,London,12,111,10.8100,
E00008287,Peninsula,Greenwich,London,5,134,3.7300,
E00176489,Greenwich West,Greenwich,London,4,122,3.2800,
E00007842,Blackheath Westcombe,Greenwich,London,3,139,2.1600,
E00007851,Blackheath Westcombe,Greenwich,London,3,142,2.1100,
E00173941,Brockley,Lewisham,London,45,219,20.5500,
E00016399,Evelyn,Lewisham,London,21,158,13.2900,
E00016919,Telegraph Hill,Lewisham,London,14,194,7.2200,
E00016710,New Cross,Lewisham,London,32,149,21.4800,
E00016245,Brockley,Lewisham,London,8,108,7.4100,
E00016406,Evelyn,Lewisham,London,15,112,13.3900,
E00016420,Evelyn,Lewisham,London,11,105,10.4800,
E00016169,Blackheath,Lewisham,London,5,138,3.6200,
E00016250,Brockley,Lewisham,London,7,134,5.2200,
E00016717,New Cross,Lewisham,London,23,112,20.5400,
E00016424,Evelyn,Lewisham,London,19,105,18.1000,
E00016723,New Cross,Lewisham,London,13,117,11.1100,
E00016917,Telegraph Hill,Lewisham,London,36,282,12.7700,
E00016402,Evelyn,Lewisham,London,15,112,13.3900,
E00016694,New Cross,Lewisham,London,11,146,7.5300,
E00173943,Evelyn,Lewisham,London,9,155,5.8100,
E00016703,New Cross,Lewisham,London,15,98,15.3100,
E00016200,Blackheath,Lewisham,London,11,66,16.6700,
E00016715,New Cross,Lewisham,London,13,180,7.2200,
E00016413,Evelyn,Lewisham,London,13,108,12.0400,
E00174032,Brockley,Lewisham,London,25,262,9.5400,
E00016916,Telegraph Hill,Lewisham,London,8,122,6.5600,
E00016925,Telegraph Hill,Lewisham,London,23,280,8.2100,
E00016249,Brockley,Lewisham,London,6,97,6.1900,
E00016675,New Cross,Lewisham,London,22,145,15.1700,
E00016432,Evelyn,Lewisham,London,19,199,9.5500,
E00016923,Telegraph Hill,Lewisham,London,14,201,6.9700,
E00016718,New Cross,Lewisham,London,8,98,8.1600,
E00016404,Evelyn,Lewisham,London,42,206,20.3900,
E00016417,Evelyn,Lewisham,London,12,116,10.3400,
E00016697,New Cross,Lewisham,London,9,143,6.2900,
E00016239,Brockley,Lewisham,London,33,180,18.3300,
E00016689,New Cross,Lewisham,London,9,143,6.2900,
E00016926,Telegraph Hill,Lewisham,London,16,167,9.5800,
E00174008,Brockley,Lewisham,London,4,182,2.2000,
E00016403,Evelyn,Lewisham,London,11,145,7.5900,
E00016884,Telegraph Hill,Lewisham,London,12,194,6.1900,
E00016241,Brockley,Lewisham,London,14,138,10.1400,
E00016679,New Cross,Lewisham,London,4,106,3.7700,
E00016686,New Cross,Lewisham,London,11,136,8.0900,
E00016199,Blackheath,Lewisham,London,13,133,9.7700,
E00016918,Telegraph Hill,Lewisham,London,31,245,12.6500,
E00174010,Brockley,Lewisham,London,14,166,8.4300,
E00016698,New Cross,Lewisham,London,13,145,8.9700,
E00016441,Evelyn,Lewisham,London,14,206,6.8000,
E00016924,Telegraph Hill,Lewisham,London,14,240,5.8300,
E00016422,Evelyn,Lewisham,London,17,111,15.3200,
E00016247,Brockley,Lewisham,London,12,163,7.3600,
E00016255,Brockley,Lewisham,London,9,174,5.1700,
E00016203,Blackheath,Lewisham,London,7,75,9.3300,
E00016687,New Cross,Lewisham,London,14,116,12.0700,
E00016415,Evelyn,Lewisham,London,14,130,10.7700,
E00016701,New Cross,Lewisham,London,5,122,4.1000,
E00016430,Evelyn,Lewisham,London,17,105,16.1900,
E00016419,Evelyn,Lewisham,London,14,137,10.2200,
E00016252,Brockley,Lewisham,London,15,207,7.2500,
E00173949,New Cross,Lewisham,London,42,266,15.7900,
E00016236,Brockley,Lewisham,London,26,245,10.6100,
E00008282,Peninsula,Greenwich,London,2,112,1.7900,
E00008398,Shooters Hill,Greenwich,London,12,131,9.1600,
E00008148,Greenwich West,Greenwich,London,22,154,14.2900,
E00176585,Woolwich Common,Greenwich,London,12,200,6.0000,
E00008117,Glyndon,Greenwich,London,15,195,7.6900,
E00008196,Kidbrooke with Hornfair,Greenwich,London,9,143,6.2900,
E00016204,Blackheath,Lewisham,London,3,157,1.9100,
E00016719,New Cross,Lewisham,London,10,110,9.0900,
E00174016,Brockley,Lewisham,London,9,132,6.8200,
E00016921,Telegraph Hill,Lewisham,London,12,138,8.7000,
E00016418,Evelyn,Lewisham,London,15,196,7.6500,
E00016416,Evelyn,Lewisham,London,13,93,13.9800,
E00016886,Telegraph Hill,Lewisham,London,13,213,6.1000,
E00016724,New Cross,Lewisham,London,22,179,12.2900,
E00016439,Evelyn,Lewisham,London,18,157,11.4600,
E00174033,Brockley,Lewisham,London,2,57,3.5100,
