OA Code,Ward Name,LA Name,Region Name,QS606EW0086,QS606EW0001 (base),OA Percentage
E00017788,Custom House,Newham,London,28,180,15.5600,
E00017670,Boleyn,Newham,London,9,82,10.9800,
E00018145,Plaistow North,Newham,London,12,157,7.6400,
E00017812,East Ham Central,Newham,London,7,119,5.8800,
E00017661,Boleyn,Newham,London,10,193,5.1800,
E00017893,East Ham South,Newham,London,14,147,9.5200,
E00017671,Boleyn,Newham,London,28,205,13.6600,
E00017758,Canning Town South,Newham,London,19,196,9.6900,
E00017656,Boleyn,Newham,London,21,200,10.5000,
E00017687,Canning Town North,Newham,London,11,100,11.0000,
E00018170,Plaistow South,Newham,London,11,144,7.6400,
E00175058,Royal Docks,Newham,London,5,156,3.2100,
E00017754,Canning Town South,Newham,London,6,60,10.0000,
E00017880,East Ham South,Newham,London,20,211,9.4800,
E00017719,Canning Town North,Newham,London,24,200,12.0000,
E00018313,West Ham,Newham,London,24,177,13.5600,
E00017821,East Ham Central,Newham,London,19,184,10.3300,
E00017615,Beckton,Newham,London,27,273,9.8900,
E00017631,Beckton,Newham,London,17,142,11.9700,
E00017694,Canning Town North,Newham,London,18,121,14.8800,
E00017741,Canning Town South,Newham,London,32,221,14.4800,
E00018304,West Ham,Newham,London,28,232,12.0700,
E00017745,Canning Town South,Newham,London,15,123,12.2000,
E00018152,Plaistow North,Newham,London,14,143,9.7900,
E00175001,Royal Docks,Newham,London,12,189,6.3500,
E00174974,Beckton,Newham,London,15,110,13.6400,
E00175062,East Ham South,Newham,London,26,120,21.6700,
E00175055,East Ham South,Newham,London,20,217,9.2200,
E00018176,Plaistow South,Newham,London,16,240,6.6700,
E00017885,East Ham South,Newham,London,9,90,10.0000,
E00174973,East Ham South,Newham,London,17,161,10.5600,
E00175047,East Ham Central,Newham,London,4,83,4.8200,
E00018151,Plaistow North,Newham,London,21,182,11.5400,
E00017733,Canning Town South,Newham,London,20,103,19.4200,
E00018201,Royal Docks,Newham,London,19,161,11.8000,
E00018280,Wall End,Newham,London,17,139,12.2300,
E00017658,Boleyn,Newham,London,18,166,10.8400,
E00018183,Plaistow South,Newham,London,31,252,12.3000,
E00175006,East Ham South,Newham,London,4,160,2.5000,
E00017762,Custom House,Newham,London,10,131,7.6300,
E00017746,Canning Town South,Newham,London,24,178,13.4800,
E00174993,Royal Docks,Newham,London,7,244,2.8700,
E00017786,Custom House,Newham,London,12,118,10.1700,
E00017707,Canning Town North,Newham,London,18,105,17.1400,
E00175017,Canning Town South,Newham,London,0,157,0.0000,
E00018190,Plaistow South,Newham,London,16,136,11.7600,
E00018165,Plaistow South,Newham,London,21,184,11.4100,
E00174970,Canning Town South,Newham,London,5,179,2.7900,
E00017680,Boleyn,Newham,London,11,131,8.4000,
E00017722,Canning Town South,Newham,London,29,259,11.2000,
E00167164,Millwall,Tower Hamlets,London,4,58,6.9000,
E00021468,Mile End and Globe Town,Tower Hamlets,London,10,136,7.3500,
E00021198,Bethnal Green South,Tower Hamlets,London,8,110,7.2700,
E00167216,Bromley-by-Bow,Tower Hamlets,London,8,96,8.3300,
E00167119,Millwall,Tower Hamlets,London,3,170,1.7600,
E00167117,Millwall,Tower Hamlets,London,1,92,1.0900,
E00021758,Whitechapel,Tower Hamlets,London,10,157,6.3700,
E00021455,Mile End and Globe Town,Tower Hamlets,London,12,121,9.9200,
E00021724,Weavers,Tower Hamlets,London,7,178,3.9300,
E00021357,Bromley-by-Bow,Tower Hamlets,London,13,102,12.7500,
E00017748,Canning Town South,Newham,London,17,151,11.2600,
E00021759,Whitechapel,Tower Hamlets,London,14,138,10.1400,
E00167209,Mile End and Globe Town,Tower Hamlets,London,16,219,7.3100,
E00021474,Mile End and Globe Town,Tower Hamlets,London,13,151,8.6100,
E00021196,Bethnal Green South,Tower Hamlets,London,6,111,5.4100,
E00021437,Limehouse,Tower Hamlets,London,12,115,10.4300,
E00167083,Bromley-by-Bow,Tower Hamlets,London,9,144,6.2500,
E00021692,Spitalfields and Banglatown,Tower Hamlets,London,1,202,0.5000,
E00021613,St Katharine's and Wapping,Tower Hamlets,London,1,165,0.6100,
E00021229,Blackwall and Cubitt Town,Tower Hamlets,London,15,112,13.3900,
E00018180,Plaistow South,Newham,London,18,246,7.3200,
E00021565,St Dunstan's and Stepney Green,Tower Hamlets,London,3,78,3.8500,
E00021465,Mile End and Globe Town,Tower Hamlets,London,18,150,12.0000,
E00167255,St Dunstan's and Stepney Green,Tower Hamlets,London,6,135,4.4400,
E00021367,East India and Lansbury,Tower Hamlets,London,9,104,8.6500,
E00175044,Canning Town South,Newham,London,8,194,4.1200,
E00021418,Limehouse,Tower Hamlets,London,1,165,0.6100,
E00167248,Millwall,Tower Hamlets,London,7,281,2.4900,
E00021642,Shadwell,Tower Hamlets,London,7,109,6.4200,
E00017796,Custom House,Newham,London,24,124,19.3500,
E00017871,East Ham South,Newham,London,24,173,13.8700,
E00017863,East Ham South,Newham,London,17,159,10.6900,
E00017717,Canning Town North,Newham,London,8,49,16.3300,
E00017666,Boleyn,Newham,London,7,103,6.8000,
E00021464,Mile End and Globe Town,Tower Hamlets,London,10,136,7.3500,
E00021170,Bethnal Green North,Tower Hamlets,London,22,180,12.2200,
E00017654,Boleyn,Newham,London,23,180,12.7800,
E00021375,East India and Lansbury,Tower Hamlets,London,11,121,9.0900,
E00017633,Beckton,Newham,London,19,109,17.4300,
E00017892,East Ham South,Newham,London,12,161,7.4500,
E00018168,Plaistow South,Newham,London,15,160,9.3800,
E00167244,Bethnal Green North,Tower Hamlets,London,8,195,4.1000,
E00175028,Canning Town South,Newham,London,5,111,4.5000,
E00017734,Canning Town South,Newham,London,13,99,13.1300,
E00017807,East Ham Central,Newham,London,11,146,7.5300,
E00017603,Beckton,Newham,London,14,145,9.6600,
E00017886,East Ham South,Newham,London,10,119,8.4000,
E00017682,Canning Town North,Newham,London,21,167,12.5700,
E00167207,Mile End and Globe Town,Tower Hamlets,London,6,159,3.7700,
E00021365,East India and Lansbury,Tower Hamlets,London,16,135,11.8500,
E00174995,East Ham South,Newham,London,8,119,6.7200,
E00017865,East Ham South,Newham,London,15,131,11.4500,
E00017784,Custom House,Newham,London,14,141,9.9300,
E00017705,Canning Town North,Newham,London,24,213,11.2700,
E00017787,Custom House,Newham,London,10,122,8.2000,
E00017706,Canning Town North,Newham,London,22,187,11.7600,
E00021533,Millwall,Tower Hamlets,London,6,198,3.0300,
E00018121,Plaistow North,Newham,London,17,203,8.3700,
E00017640,Beckton,Newham,London,11,96,11.4600,
E00018150,Plaistow North,Newham,London,13,97,13.4000,
E00018126,Plaistow North,Newham,London,33,228,14.4700,
E00175004,East Ham Central,Newham,London,21,193,10.8800,
E00018209,Royal Docks,Newham,London,12,157,7.6400,
E00018153,Plaistow North,Newham,London,27,257,10.5100,
E00175074,Stratford and New Town,Newham,London,8,193,4.1500,
E00175057,Canning Town North,Newham,London,19,104,18.2700,
E00017655,Boleyn,Newham,London,16,176,9.0900,
E00021314,Bow West,Tower Hamlets,London,7,225,3.1100,
E00018187,Plaistow South,Newham,London,8,114,7.0200,
E00017677,Boleyn,Newham,London,11,127,8.6600,
E00167196,Bow East,Tower Hamlets,London,8,69,11.5900,
E00167128,East India and Lansbury,Tower Hamlets,London,15,94,15.9600,
E00021561,St Dunstan's and Stepney Green,Tower Hamlets,London,13,165,7.8800,
E00021496,Mile End East,Tower Hamlets,London,7,75,9.3300,
E00021150,Bethnal Green North,Tower Hamlets,London,12,131,9.1600,
E00021682,Spitalfields and Banglatown,Tower Hamlets,London,13,211,6.1600,
E00021633,St Katharine's and Wapping,Tower Hamlets,London,2,168,1.1900,
E00021520,Millwall,Tower Hamlets,London,7,146,4.7900,
E00167121,Millwall,Tower Hamlets,London,5,194,2.5800,
E00167088,Bow East,Tower Hamlets,London,8,157,5.1000,
E00021668,Shadwell,Tower Hamlets,London,9,245,3.6700,
E00021711,Weavers,Tower Hamlets,London,13,265,4.9100,
E00021316,Bow West,Tower Hamlets,London,12,123,9.7600,
E00021397,East India and Lansbury,Tower Hamlets,London,19,154,12.3400,
E00021649,Shadwell,Tower Hamlets,London,14,161,8.7000,
E00021522,Millwall,Tower Hamlets,London,11,159,6.9200,
E00021594,St Dunstan's and Stepney Green,Tower Hamlets,London,21,140,15.0000,
E00021748,Whitechapel,Tower Hamlets,London,12,274,4.3800,
E00021666,Shadwell,Tower Hamlets,London,17,268,6.3400,
E00021360,Bromley-by-Bow,Tower Hamlets,London,13,141,9.2200,
E00167151,Blackwall and Cubitt Town,Tower Hamlets,London,8,317,2.5200,
E00167113,Millwall,Tower Hamlets,London,10,169,5.9200,
E00167111,Blackwall and Cubitt Town,Tower Hamlets,London,10,218,4.5900,
E00021189,Bethnal Green South,Tower Hamlets,London,11,144,7.6400,
E00167158,Millwall,Tower Hamlets,London,0,201,0.0000,
E00167204,Mile End and Globe Town,Tower Hamlets,London,1,201,0.5000,
E00167099,Whitechapel,Tower Hamlets,London,1,92,1.0900,
E00021338,Bromley-by-Bow,Tower Hamlets,London,10,130,7.6900,
E00021157,Bethnal Green North,Tower Hamlets,London,9,121,7.4400,
E00021644,Shadwell,Tower Hamlets,London,11,127,8.6600,
E00021417,Limehouse,Tower Hamlets,London,11,122,9.0200,
E00021344,Bromley-by-Bow,Tower Hamlets,London,14,154,9.0900,
E00167079,Millwall,Tower Hamlets,London,7,175,4.0000,
E00021722,Weavers,Tower Hamlets,London,15,204,7.3500,
E00167125,Blackwall and Cubitt Town,Tower Hamlets,London,3,118,2.5400,
E00021398,Limehouse,Tower Hamlets,London,21,198,10.6100,
E00021323,Bow West,Tower Hamlets,London,14,128,10.9400,
E00021534,Millwall,Tower Hamlets,London,6,180,3.3300,
E00021319,Bow West,Tower Hamlets,London,10,140,7.1400,
E00021193,Bethnal Green South,Tower Hamlets,London,4,246,1.6300,
E00021148,Bethnal Green North,Tower Hamlets,London,6,137,4.3800,
E00021727,Weavers,Tower Hamlets,London,6,84,7.1400,
E00167223,Shadwell,Tower Hamlets,London,16,144,11.1100,
E00021180,Bethnal Green South,Tower Hamlets,London,13,179,7.2600,
E00021679,Spitalfields and Banglatown,Tower Hamlets,London,6,87,6.9000,
E00021428,Limehouse,Tower Hamlets,London,12,160,7.5000,
E00021205,Bethnal Green South,Tower Hamlets,London,8,110,7.2700,
E00167242,Bethnal Green North,Tower Hamlets,London,14,115,12.1700,
E00167140,Blackwall and Cubitt Town,Tower Hamlets,London,5,144,3.4700,
E00021143,Bethnal Green North,Tower Hamlets,London,11,145,7.5900,
E00167104,Shadwell,Tower Hamlets,London,2,179,1.1200,
E00021610,St Katharine's and Wapping,Tower Hamlets,London,6,179,3.3500,
E00021201,Bethnal Green South,Tower Hamlets,London,11,136,8.0900,
E00021602,St Katharine's and Wapping,Tower Hamlets,London,6,235,2.5500,
E00021734,Whitechapel,Tower Hamlets,London,13,191,6.8100,
E00021326,Bow West,Tower Hamlets,London,20,156,12.8200,
E00021665,Shadwell,Tower Hamlets,London,10,126,7.9400,
E00021742,Whitechapel,Tower Hamlets,London,12,252,4.7600,
E00021353,Bromley-by-Bow,Tower Hamlets,London,7,95,7.3700,
E00021245,Blackwall and Cubitt Town,Tower Hamlets,London,11,94,11.7000,
E00167233,Limehouse,Tower Hamlets,London,8,118,6.7800,
E00167154,Limehouse,Tower Hamlets,London,3,166,1.8100,
E00167115,Millwall,Tower Hamlets,London,7,407,1.7200,
E00021152,Bethnal Green North,Tower Hamlets,London,17,131,12.9800,
E00021486,Mile End East,Tower Hamlets,London,13,143,9.0900,
E00167148,Blackwall and Cubitt Town,Tower Hamlets,London,1,157,0.6400,
E00021729,Weavers,Tower Hamlets,London,6,82,7.3200,
E00167249,Millwall,Tower Hamlets,London,5,251,1.9900,
E00021288,Bow East,Tower Hamlets,London,5,203,2.4600,
E00021696,Weavers,Tower Hamlets,London,8,252,3.1700,
E00021209,Bethnal Green South,Tower Hamlets,London,7,96,7.2900,
E00021697,Weavers,Tower Hamlets,London,14,149,9.4000,
E00021616,St Katharine's and Wapping,Tower Hamlets,London,12,148,8.1100,
E00021547,Millwall,Tower Hamlets,London,8,121,6.6100,
E00021239,Blackwall and Cubitt Town,Tower Hamlets,London,2,209,0.9600,
E00021762,Whitechapel,Tower Hamlets,London,8,140,5.7100,
E00167097,Whitechapel,Tower Hamlets,London,4,163,2.4500,
E00021538,Millwall,Tower Hamlets,London,6,505,1.1900,
E00167094,Whitechapel,Tower Hamlets,London,1,200,0.5000,
E00167133,Millwall,Tower Hamlets,London,6,92,6.5200,
E00021652,Shadwell,Tower Hamlets,London,2,204,0.9800,
E00021433,Limehouse,Tower Hamlets,London,21,304,6.9100,
E00167165,Millwall,Tower Hamlets,London,3,202,1.4900,
E00021289,Bow East,Tower Hamlets,London,17,103,16.5000,
E00021421,Limehouse,Tower Hamlets,London,20,174,11.4900,
E00021179,Bethnal Green South,Tower Hamlets,London,7,186,3.7600,
E00021257,Blackwall and Cubitt Town,Tower Hamlets,London,9,153,5.8800,
E00021208,Bethnal Green South,Tower Hamlets,London,12,100,12.0000,
E00021202,Bethnal Green South,Tower Hamlets,London,6,85,7.0600,
E00021763,Whitechapel,Tower Hamlets,London,18,156,11.5400,
E00021617,St Katharine's and Wapping,Tower Hamlets,London,7,152,4.6100,
E00021349,Bromley-by-Bow,Tower Hamlets,London,13,144,9.0300,
E00167195,Bow East,Tower Hamlets,London,5,127,3.9400,
E00167238,St Dunstan's and Stepney Green,Tower Hamlets,London,14,129,10.8500,
E00021334,Bromley-by-Bow,Tower Hamlets,London,12,153,7.8400,
E00167171,Bethnal Green South,Tower Hamlets,London,3,78,3.8500,
E00021741,Whitechapel,Tower Hamlets,London,2,196,1.0200,
E00021262,Bow East,Tower Hamlets,London,7,111,6.3100,
E00021351,Bromley-by-Bow,Tower Hamlets,London,14,131,10.6900,
E00021355,Bromley-by-Bow,Tower Hamlets,London,6,174,3.4500,
E00021420,Limehouse,Tower Hamlets,London,9,144,6.2500,
E00167205,Mile End and Globe Town,Tower Hamlets,London,9,107,8.4100,
E00167136,East India and Lansbury,Tower Hamlets,London,7,70,10.0000,
E00021595,St Katharine's and Wapping,Tower Hamlets,London,11,154,7.1400,
E00021635,St Katharine's and Wapping,Tower Hamlets,London,0,172,0.0000,
E00021504,Mile End East,Tower Hamlets,London,13,150,8.6700,
E00167084,Bromley-by-Bow,Tower Hamlets,London,7,153,4.5800,
E00021585,St Dunstan's and Stepney Green,Tower Hamlets,London,18,180,10.0000,
E00021441,Mile End and Globe Town,Tower Hamlets,London,9,185,4.8600,
E00021562,St Dunstan's and Stepney Green,Tower Hamlets,London,14,185,7.5700,
E00021174,Bethnal Green North,Tower Hamlets,London,1,199,0.5000,
E00021677,Spitalfields and Banglatown,Tower Hamlets,London,15,147,10.2000,
E00021305,Bow West,Tower Hamlets,London,3,158,1.9000,
E00167224,Shadwell,Tower Hamlets,London,11,117,9.4000,
E00021688,Spitalfields and Banglatown,Tower Hamlets,London,13,183,7.1000,
E00021384,East India and Lansbury,Tower Hamlets,London,4,171,2.3400,
E00021147,Bethnal Green North,Tower Hamlets,London,10,104,9.6200,
E00021752,Whitechapel,Tower Hamlets,London,12,149,8.0500,
E00167162,Millwall,Tower Hamlets,London,9,255,3.5300,
E00167157,Millwall,Tower Hamlets,London,2,272,0.7400,
E00021702,Weavers,Tower Hamlets,London,10,115,8.7000,
E00021432,Limehouse,Tower Hamlets,London,13,121,10.7400,
E00021516,Millwall,Tower Hamlets,London,12,151,7.9500,
E00021670,Shadwell,Tower Hamlets,London,13,117,11.1100,
E00021197,Bethnal Green South,Tower Hamlets,London,11,245,4.4900,
E00021331,Bromley-by-Bow,Tower Hamlets,London,7,101,6.9300,
E00021740,Whitechapel,Tower Hamlets,London,9,169,5.3300,
E00021347,Bromley-by-Bow,Tower Hamlets,London,16,133,12.0300,
E00021597,St Katharine's and Wapping,Tower Hamlets,London,9,169,5.3300,
E00167141,Blackwall and Cubitt Town,Tower Hamlets,London,4,250,1.6000,
E00021528,Millwall,Tower Hamlets,London,10,115,8.7000,
E00021627,St Katharine's and Wapping,Tower Hamlets,London,10,286,3.5000,
E00021224,Blackwall and Cubitt Town,Tower Hamlets,London,13,217,5.9900,
E00021693,Spitalfields and Banglatown,Tower Hamlets,London,13,258,5.0400,
E00167124,Blackwall and Cubitt Town,Tower Hamlets,London,9,178,5.0600,
E00167240,St Dunstan's and Stepney Green,Tower Hamlets,London,10,124,8.0600,
E00021618,St Katharine's and Wapping,Tower Hamlets,London,5,84,5.9500,
E00167239,St Dunstan's and Stepney Green,Tower Hamlets,London,3,70,4.2900,
E00021766,Whitechapel,Tower Hamlets,London,10,158,6.3300,
E00021554,Millwall,Tower Hamlets,London,7,162,4.3200,
E00021659,Shadwell,Tower Hamlets,London,4,135,2.9600,
E00021592,St Dunstan's and Stepney Green,Tower Hamlets,London,18,131,13.7400,
E00021726,Weavers,Tower Hamlets,London,7,92,7.6100,
E00021524,Millwall,Tower Hamlets,London,11,257,4.2800,
E00021552,Millwall,Tower Hamlets,London,3,98,3.0600,
E00021302,Bow West,Tower Hamlets,London,15,231,6.4900,
E00167095,Spitalfields and Banglatown,Tower Hamlets,London,7,133,5.2600,
E00021383,East India and Lansbury,Tower Hamlets,London,11,150,7.3300,
E00021372,East India and Lansbury,Tower Hamlets,London,7,161,4.3500,
E00021672,Spitalfields and Banglatown,Tower Hamlets,London,4,190,2.1100,
E00021643,Shadwell,Tower Hamlets,London,8,97,8.2500,
E00021639,Shadwell,Tower Hamlets,London,7,103,6.8000,
E00021543,Millwall,Tower Hamlets,London,0,211,0.0000,
E00021191,Bethnal Green South,Tower Hamlets,London,6,163,3.6800,
E00021393,East India and Lansbury,Tower Hamlets,London,11,132,8.3300,
E00021531,Millwall,Tower Hamlets,London,19,208,9.1300,
E00167213,Bromley-by-Bow,Tower Hamlets,London,15,107,14.0200,
E00167155,Limehouse,Tower Hamlets,London,9,224,4.0200,
E00021153,Bethnal Green North,Tower Hamlets,London,10,269,3.7200,
E00021194,Bethnal Green South,Tower Hamlets,London,14,197,7.1100,
E00021429,Limehouse,Tower Hamlets,London,4,72,5.5600,
E00021669,Shadwell,Tower Hamlets,London,12,125,9.6000,
E00167215,Bromley-by-Bow,Tower Hamlets,London,10,180,5.5600,
E00167102,Whitechapel,Tower Hamlets,London,4,156,2.5600,
E00021743,Whitechapel,Tower Hamlets,London,6,136,4.4100,
E00021223,Blackwall and Cubitt Town,Tower Hamlets,London,8,291,2.7500,
E00021258,Blackwall and Cubitt Town,Tower Hamlets,London,15,126,11.9000,
E00021325,Bow West,Tower Hamlets,London,10,180,5.5600,
E00021182,Bethnal Green South,Tower Hamlets,London,13,239,5.4400,
E00021718,Weavers,Tower Hamlets,London,8,230,3.4800,
E00167153,Blackwall and Cubitt Town,Tower Hamlets,London,10,115,8.7000,
E00021261,Bow East,Tower Hamlets,London,6,124,4.8400,
E00167135,Millwall,Tower Hamlets,London,6,196,3.0600,
E00021564,St Dunstan's and Stepney Green,Tower Hamlets,London,11,118,9.3200,
E00167169,Spitalfields and Banglatown,Tower Hamlets,London,13,139,9.3500,
E00167096,Whitechapel,Tower Hamlets,London,3,105,2.8600,
E00021278,Bow East,Tower Hamlets,London,6,67,8.9600,
E00021246,Blackwall and Cubitt Town,Tower Hamlets,London,17,218,7.8000,
E00021312,Bow West,Tower Hamlets,London,11,156,7.0500,
E00021500,Mile End East,Tower Hamlets,London,5,188,2.6600,
E00167081,Blackwall and Cubitt Town,Tower Hamlets,London,7,183,3.8300,
E00021259,Blackwall and Cubitt Town,Tower Hamlets,London,19,163,11.6600,
E00021699,Weavers,Tower Hamlets,London,8,174,4.6000,
E00167236,Shadwell,Tower Hamlets,London,6,148,4.0500,
E00021339,Bromley-by-Bow,Tower Hamlets,London,11,165,6.6700,
E00021352,Bromley-by-Bow,Tower Hamlets,London,9,131,6.8700,
E00021212,Bethnal Green South,Tower Hamlets,London,12,92,13.0400,
E00021529,Millwall,Tower Hamlets,London,2,73,2.7400,
E00021154,Bethnal Green North,Tower Hamlets,London,13,125,10.4000,
E00021424,Limehouse,Tower Hamlets,London,4,170,2.3500,
E00021574,St Dunstan's and Stepney Green,Tower Hamlets,London,11,118,9.3200,
E00021706,Weavers,Tower Hamlets,London,8,135,5.9300,
E00167221,Shadwell,Tower Hamlets,London,12,171,7.0200,
E00167261,St Dunstan's and Stepney Green,Tower Hamlets,London,12,205,5.8500,
E00021705,Weavers,Tower Hamlets,London,14,205,6.8300,
E00167262,Blackwall and Cubitt Town,Tower Hamlets,London,2,63,3.1700,
E00167138,Blackwall and Cubitt Town,Tower Hamlets,London,4,139,2.8800,
E00021247,Blackwall and Cubitt Town,Tower Hamlets,London,11,128,8.5900,
E00021371,East India and Lansbury,Tower Hamlets,London,4,45,8.8900,
E00167172,Bethnal Green North,Tower Hamlets,London,6,151,3.9700,
E00167173,Bethnal Green South,Tower Hamlets,London,17,147,11.5600,
E00021190,Bethnal Green South,Tower Hamlets,London,8,257,3.1100,
E00021149,Bethnal Green North,Tower Hamlets,London,9,116,7.7600,
E00167259,St Dunstan's and Stepney Green,Tower Hamlets,London,6,69,8.7000,
E00021249,Blackwall and Cubitt Town,Tower Hamlets,London,21,122,17.2100,
E00021451,Mile End and Globe Town,Tower Hamlets,London,13,146,8.9000,
E00021508,Mile End East,Tower Hamlets,London,11,168,6.5500,
E00167192,Bow East,Tower Hamlets,London,6,157,3.8200,
E00021629,St Katharine's and Wapping,Tower Hamlets,London,10,181,5.5200,
E00167085,Limehouse,Tower Hamlets,London,11,132,8.3300,
E00021745,Whitechapel,Tower Hamlets,London,7,89,7.8700,
E00021650,Shadwell,Tower Hamlets,London,5,157,3.1800,
E00021243,Blackwall and Cubitt Town,Tower Hamlets,London,14,148,9.4600,
E00021458,Mile End and Globe Town,Tower Hamlets,London,9,210,4.2900,
E00021181,Bethnal Green South,Tower Hamlets,London,5,133,3.7600,
E00167243,Bethnal Green North,Tower Hamlets,London,6,230,2.6100,
E00021156,Bethnal Green North,Tower Hamlets,London,3,102,2.9400,
E00021619,St Katharine's and Wapping,Tower Hamlets,London,10,175,5.7100,
E00021452,Mile End and Globe Town,Tower Hamlets,London,6,111,5.4100,
E00021710,Weavers,Tower Hamlets,London,11,130,8.4600,
E00021653,Shadwell,Tower Hamlets,London,13,190,6.8400,
E00021698,Weavers,Tower Hamlets,London,3,204,1.4700,
E00167150,Blackwall and Cubitt Town,Tower Hamlets,London,9,276,3.2600,
E00167185,Bow East,Tower Hamlets,London,11,88,12.5000,
E00021557,Millwall,Tower Hamlets,London,5,243,2.0600,
E00167222,Shadwell,Tower Hamlets,London,5,108,4.6300,
E00021434,Limehouse,Tower Hamlets,London,15,159,9.4300,
E00021656,Shadwell,Tower Hamlets,London,17,159,10.6900,
E00021240,Blackwall and Cubitt Town,Tower Hamlets,London,4,245,1.6300,
E00021606,St Katharine's and Wapping,Tower Hamlets,London,2,198,1.0100,
E00021624,St Katharine's and Wapping,Tower Hamlets,London,3,226,1.3300,
E00167120,Blackwall and Cubitt Town,Tower Hamlets,London,4,176,2.2700,
E00021236,Blackwall and Cubitt Town,Tower Hamlets,London,11,155,7.1000,
E00021719,Weavers,Tower Hamlets,London,4,72,5.5600,
E00021359,Bromley-by-Bow,Tower Hamlets,London,16,131,12.2100,
E00021469,Mile End and Globe Town,Tower Hamlets,London,18,161,11.1800,
E00021225,Blackwall and Cubitt Town,Tower Hamlets,London,7,138,5.0700,
E00021453,Mile End and Globe Town,Tower Hamlets,London,13,153,8.5000,
E00167156,Limehouse,Tower Hamlets,London,9,111,8.1100,
E00167134,Millwall,Tower Hamlets,London,3,180,1.6700,
E00167211,Bromley-by-Bow,Tower Hamlets,London,9,147,6.1200,
E00021511,Millwall,Tower Hamlets,London,1,142,0.7000,
E00021590,St Dunstan's and Stepney Green,Tower Hamlets,London,11,115,9.5700,
E00021167,Bethnal Green North,Tower Hamlets,London,6,154,3.9000,
E00021361,Bromley-by-Bow,Tower Hamlets,London,9,109,8.2600,
E00021701,Weavers,Tower Hamlets,London,10,277,3.6100,
E00021159,Bethnal Green North,Tower Hamlets,London,19,249,7.6300,
E00021391,East India and Lansbury,Tower Hamlets,London,18,132,13.6400,
E00021310,Bow West,Tower Hamlets,London,9,108,8.3300,
E00021674,Spitalfields and Banglatown,Tower Hamlets,London,9,217,4.1500,
E00021744,Whitechapel,Tower Hamlets,London,6,368,1.6300,
E00021216,Bethnal Green South,Tower Hamlets,London,16,128,12.5000,
E00021297,Bow West,Tower Hamlets,London,10,220,4.5500,
E00021253,Blackwall and Cubitt Town,Tower Hamlets,London,13,123,10.5700,
E00021419,Limehouse,Tower Hamlets,London,15,122,12.3000,
E00021498,Mile End East,Tower Hamlets,London,17,117,14.5300,
E00167210,Mile End and Globe Town,Tower Hamlets,London,2,106,1.8900,
E00021490,Mile End East,Tower Hamlets,London,7,82,8.5400,
E00021560,St Dunstan's and Stepney Green,Tower Hamlets,London,22,176,12.5000,
E00167241,St Dunstan's and Stepney Green,Tower Hamlets,London,11,111,9.9100,
E00167152,Millwall,Tower Hamlets,London,2,121,1.6500,
E00021411,Limehouse,Tower Hamlets,London,18,179,10.0600,
E00021141,Bethnal Green North,Tower Hamlets,London,10,88,11.3600,
E00021413,Limehouse,Tower Hamlets,London,22,141,15.6000,
E00021492,Mile End East,Tower Hamlets,London,10,120,8.3300,
E00167175,St Katharine's and Wapping,Tower Hamlets,London,1,142,0.7000,
E00021394,East India and Lansbury,Tower Hamlets,London,6,108,5.5600,
E00021315,Bow West,Tower Hamlets,London,8,35,22.8600,
E00021311,Bow West,Tower Hamlets,London,8,131,6.1100,
E00021292,Bow East,Tower Hamlets,London,16,105,15.2400,
E00021593,St Dunstan's and Stepney Green,Tower Hamlets,London,7,73,9.5900,
E00021184,Bethnal Green South,Tower Hamlets,London,5,96,5.2100,
E00021213,Bethnal Green South,Tower Hamlets,London,15,140,10.7100,
E00021459,Mile End and Globe Town,Tower Hamlets,London,2,183,1.0900,
E00167264,Bromley-by-Bow,Tower Hamlets,London,10,137,7.3000,
E00021567,St Dunstan's and Stepney Green,Tower Hamlets,London,11,193,5.7000,
E00021439,Mile End and Globe Town,Tower Hamlets,London,10,59,16.9500,
E00021164,Bethnal Green North,Tower Hamlets,London,11,104,10.5800,
E00021493,Mile End East,Tower Hamlets,London,17,137,12.4100,
E00021395,East India and Lansbury,Tower Hamlets,London,13,90,14.4400,
E00021427,Limehouse,Tower Hamlets,London,1,178,0.5600,
E00021412,Limehouse,Tower Hamlets,London,16,183,8.7400,
E00167212,Bromley-by-Bow,Tower Hamlets,London,11,102,10.7800,
E00167230,Limehouse,Tower Hamlets,London,6,163,3.6800,
E00021556,Millwall,Tower Hamlets,London,3,213,1.4100,
E00021604,St Katharine's and Wapping,Tower Hamlets,London,15,184,8.1500,
E00167106,Shadwell,Tower Hamlets,London,7,232,3.0200,
E00167143,Blackwall and Cubitt Town,Tower Hamlets,London,6,150,4.0000,
E00167231,East India and Lansbury,Tower Hamlets,London,3,117,2.5600,
E00167086,Limehouse,Tower Hamlets,London,9,188,4.7900,
E00167257,St Dunstan's and Stepney Green,Tower Hamlets,London,9,222,4.0500,
E00021559,St Dunstan's and Stepney Green,Tower Hamlets,London,11,166,6.6300,
E00021300,Bow West,Tower Hamlets,London,16,306,5.2300,
E00167258,St Dunstan's and Stepney Green,Tower Hamlets,London,10,98,10.2000,
E00021381,East India and Lansbury,Tower Hamlets,London,16,125,12.8000,
E00167228,East India and Lansbury,Tower Hamlets,London,12,139,8.6300,
E00167170,Blackwall and Cubitt Town,Tower Hamlets,London,3,123,2.4400,
E00023934,St James's,Westminster,London,4,176,2.2700,
