OA Code,Ward Name,LA Name,Region Name,QS606EW0096,QS606EW0001 (base),OA Percentage
E00020002,Faraday,Southwark,London,7,106,6.6000,
E00020453,Surrey Docks,Southwark,London,11,238,4.6200,
E00020083,Livesey,Southwark,London,19,109,17.4300,
E00020144,Nunhead,Southwark,London,19,164,11.5900,
E00019796,Cathedrals,Southwark,London,9,109,8.2600,
E00020300,Rotherhithe,Southwark,London,8,115,6.9600,
E00020053,Livesey,Southwark,London,9,118,7.6300,
E00020488,The Lane,Southwark,London,7,97,7.2200,
E00020487,The Lane,Southwark,London,18,182,9.8900,
E00020291,Riverside,Southwark,London,6,82,7.3200,
E00019774,Cathedrals,Southwark,London,2,158,1.2700,
E00019717,Brunswick Park,Southwark,London,19,232,8.1900,
E00020464,The Lane,Southwark,London,7,174,4.0200,
E00019966,Faraday,Southwark,London,12,112,10.7100,
E00020139,Newington,Southwark,London,3,109,2.7500,
E00020146,Nunhead,Southwark,London,14,113,12.3900,
E00020198,Peckham,Southwark,London,25,259,9.6500,
E00019999,Faraday,Southwark,London,9,91,9.8900,
E00020119,Newington,Southwark,London,16,205,7.8000,
E00020325,Rotherhithe,Southwark,London,13,139,9.3500,
E00020354,South Bermondsey,Southwark,London,21,175,12.0000,
E00020323,Rotherhithe,Southwark,London,18,271,6.6400,
E00019726,Camberwell Green,Southwark,London,13,188,6.9100,
E00020352,South Bermondsey,Southwark,London,11,212,5.1900,
E00020379,South Camberwell,Southwark,London,12,163,7.3600,
E00020441,Surrey Docks,Southwark,London,6,329,1.8200,
E00019805,Cathedrals,Southwark,London,4,156,2.5600,
E00020048,Grange,Southwark,London,12,118,10.1700,
E00019950,East Walworth,Southwark,London,15,143,10.4900,
E00020389,South Camberwell,Southwark,London,11,205,5.3700,
E00020345,South Bermondsey,Southwark,London,7,196,3.5700,
E00020108,Newington,Southwark,London,4,100,4.0000,
E00020149,Nunhead,Southwark,London,9,225,4.0000,
E00019937,East Walworth,Southwark,London,6,165,3.6400,
E00020282,Riverside,Southwark,London,4,125,3.2000,
E00020259,Riverside,Southwark,London,3,263,1.1400,
E00020203,Peckham,Southwark,London,15,166,9.0400,
E00020252,Riverside,Southwark,London,20,178,11.2400,
E00020062,Livesey,Southwark,London,16,174,9.2000,
E00019823,Chaucer,Southwark,London,5,183,2.7300,
E00167505,Peckham,Southwark,London,9,148,6.0800,
E00019767,Cathedrals,Southwark,London,8,123,6.5000,
E00019779,Cathedrals,Southwark,London,6,340,1.7600,
E00020371,South Bermondsey,Southwark,London,6,112,5.3600,
E00019750,Camberwell Green,Southwark,London,13,158,8.2300,
E00019933,East Walworth,Southwark,London,14,155,9.0300,
E00020350,South Bermondsey,Southwark,London,11,111,9.9100,
E00167681,Riverside,Southwark,London,2,130,1.5400,
E00019813,Chaucer,Southwark,London,10,169,5.9200,
E00020021,Grange,Southwark,London,11,152,7.2400,
E00020030,Grange,Southwark,London,10,108,9.2600,
E00020297,Rotherhithe,Southwark,London,14,115,12.1700,
E00020158,Nunhead,Southwark,London,17,210,8.1000,
E00167494,Cathedrals,Southwark,London,10,172,5.8100,
E00020490,The Lane,Southwark,London,13,195,6.6700,
E00020432,Surrey Docks,Southwark,London,14,178,7.8700,
E00020274,Riverside,Southwark,London,12,219,5.4800,
E00019842,Chaucer,Southwark,London,2,182,1.1000,
E00020339,South Bermondsey,Southwark,London,15,154,9.7400,
E00020446,Surrey Docks,Southwark,London,14,274,5.1100,
E00167478,Newington,Southwark,London,5,104,4.8100,
E00167481,Cathedrals,Southwark,London,6,137,4.3800,
E00019701,Brunswick Park,Southwark,London,9,169,5.3300,
E00020142,Nunhead,Southwark,London,18,229,7.8600,
E00020430,Surrey Docks,Southwark,London,11,145,7.5900,
E00020254,Riverside,Southwark,London,15,105,14.2900,
E00019780,Cathedrals,Southwark,London,9,125,7.2000,
E00020176,Peckham,Southwark,London,16,172,9.3000,
E00019831,Chaucer,Southwark,London,15,182,8.2400,
E00020481,The Lane,Southwark,London,12,246,4.8800,
E00020104,Newington,Southwark,London,4,104,3.8500,
E00020324,Rotherhithe,Southwark,London,16,144,11.1100,
E00020015,Grange,Southwark,London,11,124,8.8700,
E00020449,Surrey Docks,Southwark,London,10,205,4.8800,
E00020429,Surrey Docks,Southwark,London,5,196,2.5500,
E00019964,East Walworth,Southwark,London,15,209,7.1800,
E00019746,Camberwell Green,Southwark,London,9,84,10.7100,
E00167757,Nunhead,Southwark,London,9,124,7.2600,
E00020393,South Camberwell,Southwark,London,5,155,3.2300,
E00020080,Livesey,Southwark,London,17,164,10.3700,
E00167511,Peckham,Southwark,London,14,122,11.4800,
E00020495,The Lane,Southwark,London,8,127,6.3000,
E00020116,Newington,Southwark,London,8,96,8.3300,
E00020001,Faraday,Southwark,London,16,137,11.6800,
E00020480,The Lane,Southwark,London,13,156,8.3300,
E00019706,Brunswick Park,Southwark,London,11,172,6.4000,
E00020479,The Lane,Southwark,London,10,183,5.4600,
E00019787,Cathedrals,Southwark,London,6,126,4.7600,
E00020060,Livesey,Southwark,London,7,104,6.7300,
E00020130,Newington,Southwark,London,8,159,5.0300,
E00020308,Rotherhithe,Southwark,London,12,314,3.8200,
E00167485,Riverside,Southwark,London,2,192,1.0400,
E00168004,Livesey,Southwark,London,10,108,9.2600,
E00019699,Brunswick Park,Southwark,London,8,144,5.5600,
E00019773,Cathedrals,Southwark,London,4,78,5.1300,
E00019800,Cathedrals,Southwark,London,8,138,5.8000,
E00167984,Livesey,Southwark,London,9,146,6.1600,
E00020459,The Lane,Southwark,London,14,160,8.7500,
E00020313,Rotherhithe,Southwark,London,12,125,9.6000,
E00020333,South Bermondsey,Southwark,London,16,127,12.6000,
E00019989,Faraday,Southwark,London,7,68,10.2900,
E00019844,Chaucer,Southwark,London,13,101,12.8700,
E00019742,Camberwell Green,Southwark,London,11,127,8.6600,
E00019820,Chaucer,Southwark,London,9,132,6.8200,
E00020296,Rotherhithe,Southwark,London,12,109,11.0100,
E00019808,Chaucer,Southwark,London,16,267,5.9900,
E00020117,Newington,Southwark,London,14,163,8.5900,
E00020476,The Lane,Southwark,London,20,212,9.4300,
E00020179,Peckham,Southwark,London,15,135,11.1100,
E00020161,Nunhead,Southwark,London,21,125,16.8000,
E00168013,Brunswick Park,Southwark,London,1,75,1.3300,
E00020196,Peckham,Southwark,London,14,146,9.5900,
E00020204,Peckham,Southwark,London,20,194,10.3100,
E00019755,Camberwell Green,Southwark,London,10,120,8.3300,
E00020337,South Bermondsey,Southwark,London,4,154,2.6000,
E00020275,Riverside,Southwark,London,11,173,6.3600,
E00020260,Riverside,Southwark,London,3,200,1.5000,
E00020148,Nunhead,Southwark,London,13,203,6.4000,
E00168017,Peckham,Southwark,London,10,87,11.4900,
E00020033,Grange,Southwark,London,27,287,9.4100,
E00019692,Brunswick Park,Southwark,London,14,207,6.7600,
E00020426,Surrey Docks,Southwark,London,6,191,3.1400,
E00020457,The Lane,Southwark,London,13,229,5.6800,
E00020126,Newington,Southwark,London,11,157,7.0100,
E00019948,East Walworth,Southwark,London,14,160,8.7500,
E00020435,Surrey Docks,Southwark,London,7,260,2.6900,
E00020112,Newington,Southwark,London,3,137,2.1900,
E00020193,Peckham,Southwark,London,10,125,8.0000,
E00020341,South Bermondsey,Southwark,London,10,116,8.6200,
E00167491,Newington,Southwark,London,14,151,9.2700,
E00167998,Cathedrals,Southwark,London,39,215,18.1400,
E00020031,Grange,Southwark,London,20,146,13.7000,
E00167981,East Walworth,Southwark,London,19,141,13.4800,
E00167763,Newington,Southwark,London,5,185,2.7000,
E00020153,Nunhead,Southwark,London,10,143,6.9900,
E00020314,Rotherhithe,Southwark,London,13,154,8.4400,
E00020164,Nunhead,Southwark,London,18,160,11.2500,
E00167500,Chaucer,Southwark,London,3,189,1.5900,
E00020292,Rotherhithe,Southwark,London,8,255,3.1400,
E00020395,South Camberwell,Southwark,London,13,138,9.4200,
E00020447,Surrey Docks,Southwark,London,10,142,7.0400,
E00019926,East Walworth,Southwark,London,14,180,7.7800,
E00020360,South Bermondsey,Southwark,London,11,125,8.8000,
E00019992,Faraday,Southwark,London,11,131,8.4000,
E00020305,Rotherhithe,Southwark,London,11,195,5.6400,
E00020443,Surrey Docks,Southwark,London,7,349,2.0100,
E00167510,Peckham,Southwark,London,16,113,14.1600,
E00020472,The Lane,Southwark,London,13,155,8.3900,
E00167982,Grange,Southwark,London,10,209,4.7800,
E00019958,East Walworth,Southwark,London,10,151,6.6200,
E00020286,Riverside,Southwark,London,9,151,5.9600,
E00020422,Surrey Docks,Southwark,London,6,181,3.3100,
E00020358,South Bermondsey,Southwark,London,8,97,8.2500,
E00020302,Rotherhithe,Southwark,London,6,127,4.7200,
E00167688,Riverside,Southwark,London,3,125,2.4000,
E00019833,Chaucer,Southwark,London,14,130,10.7700,
E00019785,Cathedrals,Southwark,London,10,87,11.4900,
E00019704,Brunswick Park,Southwark,London,20,167,11.9800,
E00020351,South Bermondsey,Southwark,London,7,101,6.9300,
E00020076,Livesey,Southwark,London,9,127,7.0900,
E00019720,Brunswick Park,Southwark,London,11,143,7.6900,
E00019724,Camberwell Green,Southwark,London,11,204,5.3900,
E00167993,Riverside,Southwark,London,8,181,4.4200,
E00019995,Faraday,Southwark,London,10,117,8.5500,
E00019731,Camberwell Green,Southwark,London,8,139,5.7600,
E00019960,East Walworth,Southwark,London,18,155,11.6100,
E00020022,Grange,Southwark,London,3,87,3.4500,
E00019990,Faraday,Southwark,London,17,90,18.8900,
E00020209,Peckham,Southwark,London,21,162,12.9600,
E00167678,Riverside,Southwark,London,1,151,0.6600,
E00019819,Chaucer,Southwark,London,7,161,4.3500,
E00019737,Camberwell Green,Southwark,London,11,118,9.3200,
E00020320,Rotherhithe,Southwark,London,19,172,11.0500,
E00019806,Cathedrals,Southwark,London,14,218,6.4200,
E00020450,Surrey Docks,Southwark,London,11,221,4.9800,
E00020029,Grange,Southwark,London,6,96,6.2500,
E00020079,Livesey,Southwark,London,6,113,5.3100,
E00020261,Riverside,Southwark,London,1,201,0.5000,
E00020090,Livesey,Southwark,London,2,27,7.4100,
E00020416,Surrey Docks,Southwark,London,6,233,2.5800,
E00020491,The Lane,Southwark,London,9,188,4.7900,
E00019843,Chaucer,Southwark,London,10,294,3.4000,
E00167477,Riverside,Southwark,London,3,198,1.5200,
E00019697,Brunswick Park,Southwark,London,9,168,5.3600,
E00020392,South Camberwell,Southwark,London,14,183,7.6500,
E00020461,The Lane,Southwark,London,5,186,2.6900,
E00020332,Rotherhithe,Southwark,London,7,119,5.8800,
E00019817,Chaucer,Southwark,London,2,99,2.0200,
E00020055,Livesey,Southwark,London,11,155,7.1000,
E00020329,Rotherhithe,Southwark,London,13,127,10.2400,
E00020362,South Bermondsey,Southwark,London,15,107,14.0200,
E00167497,Cathedrals,Southwark,London,6,166,3.6100,
E00020016,Grange,Southwark,London,15,158,9.4900,
E00019729,Camberwell Green,Southwark,London,12,110,10.9100,
E00020465,The Lane,Southwark,London,12,126,9.5200,
E00019702,Brunswick Park,Southwark,London,18,203,8.8700,
E00020384,South Camberwell,Southwark,London,5,183,2.7300,
E00019783,Cathedrals,Southwark,London,10,193,5.1800,
E00019977,Faraday,Southwark,London,31,241,12.8600,
E00020207,Peckham,Southwark,London,25,224,11.1600,
E00020154,Nunhead,Southwark,London,17,163,10.4300,
E00020113,Newington,Southwark,London,9,143,6.2900,
E00020025,Grange,Southwark,London,9,131,6.8700,
E00020097,Newington,Southwark,London,9,123,7.3200,
E00020463,The Lane,Southwark,London,14,177,7.9100,
E00168001,Newington,Southwark,London,9,135,6.6700,
E00019839,Chaucer,Southwark,London,12,354,3.3900,
E00019934,East Walworth,Southwark,London,21,228,9.2100,
E00020494,The Lane,Southwark,London,3,150,2.0000,
E00019983,Faraday,Southwark,London,10,144,6.9400,
E00019998,Faraday,Southwark,London,17,171,9.9400,
E00020004,Faraday,Southwark,London,8,107,7.4800,
E00020415,Surrey Docks,Southwark,London,15,260,5.7700,
E00019949,East Walworth,Southwark,London,9,119,7.5600,
E00020334,South Bermondsey,Southwark,London,9,133,6.7700,
E00019711,Brunswick Park,Southwark,London,5,91,5.4900,
E00019790,Cathedrals,Southwark,London,34,222,15.3200,
E00020250,Riverside,Southwark,London,10,211,4.7400,
E00167765,Nunhead,Southwark,London,15,118,12.7100,
E00020477,The Lane,Southwark,London,16,206,7.7700,
E00020473,The Lane,Southwark,London,22,220,10.0000,
E00165808,Cathedrals,Southwark,London,11,120,9.1700,
E00020199,Peckham,Southwark,London,13,180,7.2200,
E00167503,Cathedrals,Southwark,London,8,61,13.1100,
E00020118,Newington,Southwark,London,5,182,2.7500,
E00020093,Livesey,Southwark,London,9,79,11.3900,
E00020255,Riverside,Southwark,London,16,350,4.5700,
E00020436,Surrey Docks,Southwark,London,4,142,2.8200,
E00020366,South Bermondsey,Southwark,London,9,154,5.8400,
E00167989,Chaucer,Southwark,London,14,211,6.6400,
E00020318,Rotherhithe,Southwark,London,11,250,4.4000,
E00020331,Rotherhithe,Southwark,London,8,258,3.1000,
E00020082,Livesey,Southwark,London,22,260,8.4600,
E00167987,Grange,Southwark,London,3,242,1.2400,
E00020140,Nunhead,Southwark,London,11,161,6.8300,
E00020003,Faraday,Southwark,London,3,87,3.4500,
E00019723,Camberwell Green,Southwark,London,14,121,11.5700,
E00019721,Brunswick Park,Southwark,London,9,137,6.5700,
E00019956,East Walworth,Southwark,London,18,157,11.4600,
E00020175,Nunhead,Southwark,London,7,78,8.9700,
E00020023,Grange,Southwark,London,15,116,12.9300,
E00020163,Nunhead,Southwark,London,16,178,8.9900,
E00019689,Brunswick Park,Southwark,London,14,210,6.6700,
E00020206,Peckham,Southwark,London,11,106,10.3800,
E00020263,Riverside,Southwark,London,7,116,6.0300,
E00019963,East Walworth,Southwark,London,10,129,7.7500,
E00019828,Chaucer,Southwark,London,11,98,11.2200,
E00020069,Livesey,Southwark,London,16,105,15.2400,
E00019841,Chaucer,Southwark,London,12,145,8.2800,
E00019735,Camberwell Green,Southwark,London,12,110,10.9100,
E00020120,Newington,Southwark,London,9,118,7.6300,
E00020290,Riverside,Southwark,London,7,191,3.6600,
E00019789,Cathedrals,Southwark,London,6,182,3.3000,
E00020356,South Bermondsey,Southwark,London,22,261,8.4300,
E00019807,Cathedrals,Southwark,London,5,169,2.9600,
E00020100,Newington,Southwark,London,21,188,11.1700,
E00019945,East Walworth,Southwark,London,6,123,4.8800,
E00020020,Grange,Southwark,London,13,164,7.9300,
E00020156,Nunhead,Southwark,London,25,176,14.2000,
E00019765,Camberwell Green,Southwark,London,15,148,10.1400,
E00168023,Grange,Southwark,London,5,205,2.4400,
E00020087,Livesey,Southwark,London,7,99,7.0700,
E00019802,Cathedrals,Southwark,London,13,139,9.3500,
E00019766,Cathedrals,Southwark,London,10,127,7.8700,
E00019685,Brunswick Park,Southwark,London,9,225,4.0000,
E00020006,Faraday,Southwark,London,10,141,7.0900,
E00020202,Peckham,Southwark,London,19,276,6.8800,
E00020361,South Bermondsey,Southwark,London,11,135,8.1500,
E00167766,Chaucer,Southwark,London,18,221,8.1400,
E00167508,Peckham,Southwark,London,4,122,3.2800,
E00020268,Riverside,Southwark,London,0,160,0.0000,
E00020172,Nunhead,Southwark,London,12,128,9.3800,
E00020445,Surrey Docks,Southwark,London,17,174,9.7700,
E00020077,Livesey,Southwark,London,14,110,12.7300,
E00020396,South Camberwell,Southwark,London,3,160,1.8800,
E00020084,Livesey,Southwark,London,19,208,9.1300,
E00020317,Rotherhithe,Southwark,London,10,145,6.9000,
E00020005,Faraday,Southwark,London,15,186,8.0600,
E00020166,Nunhead,Southwark,London,14,122,11.4800,
E00020059,Livesey,Southwark,London,16,140,11.4300,
E00020131,Newington,Southwark,London,11,112,9.8200,
E00020044,Grange,Southwark,London,8,363,2.2000,
E00020102,Newington,Southwark,London,9,106,8.4900,
E00168026,Grange,Southwark,London,4,199,2.0100,
E00019932,East Walworth,Southwark,London,20,174,11.4900,
E00019812,Chaucer,Southwark,London,4,165,2.4200,
E00167516,South Bermondsey,Southwark,London,8,122,6.5600,
E00020057,Livesey,Southwark,London,9,119,7.5600,
E00020141,Nunhead,Southwark,London,12,152,7.8900,
E00019974,Faraday,Southwark,London,16,167,9.5800,
E00019986,Faraday,Southwark,London,17,123,13.8200,
E00166630,Chaucer,Southwark,London,42,198,21.2100,
E00168024,Nunhead,Southwark,London,7,132,5.3000,
E00020442,Surrey Docks,Southwark,London,7,132,5.3000,
E00020458,The Lane,Southwark,London,12,237,5.0600,
E00020145,Nunhead,Southwark,London,14,227,6.1700,
E00019722,Camberwell Green,Southwark,London,11,161,6.8300,
E00019985,Faraday,Southwark,London,12,160,7.5000,
E00019979,Faraday,Southwark,London,13,143,9.0900,
E00019743,Camberwell Green,Southwark,London,19,213,8.9200,
E00020157,Nunhead,Southwark,London,16,171,9.3600,
E00019749,Camberwell Green,Southwark,London,9,139,6.4700,
E00020427,Surrey Docks,Southwark,London,7,284,2.4600,
E00019816,Chaucer,Southwark,London,6,112,5.3600,
E00019815,Chaucer,Southwark,London,11,176,6.2500,
E00020349,South Bermondsey,Southwark,London,14,128,10.9400,
E00020046,Grange,Southwark,London,7,145,4.8300,
E00019691,Brunswick Park,Southwark,London,17,223,7.6200,
E00019733,Camberwell Green,Southwark,London,12,116,10.3400,
E00019791,Cathedrals,Southwark,London,12,290,4.1400,
E00020460,The Lane,Southwark,London,11,148,7.4300,
E00019710,Brunswick Park,Southwark,London,14,145,9.6600,
E00019972,Faraday,Southwark,London,13,115,11.3000,
E00020091,Livesey,Southwark,London,16,87,18.3900,
E00020010,Grange,Southwark,London,3,244,1.2300,
E00167492,Newington,Southwark,London,11,121,9.0900,
E00020346,South Bermondsey,Southwark,London,12,142,8.4500,
E00020294,Rotherhithe,Southwark,London,10,127,7.8700,
E00020165,Nunhead,Southwark,London,7,204,3.4300,
E00020391,South Camberwell,Southwark,London,12,183,6.5600,
E00020303,Rotherhithe,Southwark,London,11,205,5.3700,
E00020382,South Camberwell,Southwark,London,4,181,2.2100,
E00019801,Cathedrals,Southwark,London,19,151,12.5800,
E00019694,Brunswick Park,Southwark,London,23,321,7.1700,
E00019818,Chaucer,Southwark,London,11,258,4.2600,
E00019740,Camberwell Green,Southwark,London,15,300,5.0000,
E00019967,Faraday,Southwark,London,25,298,8.3900,
E00019826,Chaucer,Southwark,London,9,137,6.5700,
E00020489,The Lane,Southwark,London,10,154,6.4900,
E00167488,Surrey Docks,Southwark,London,12,204,5.8800,
E00019824,Chaucer,Southwark,London,5,103,4.8500,
E00020299,Rotherhithe,Southwark,London,1,180,0.5600,
E00020293,Rotherhithe,Southwark,London,5,225,2.2200,
E00168010,Nunhead,Southwark,London,8,161,4.9700,
E00019794,Cathedrals,Southwark,London,8,139,5.7600,
E00020171,Nunhead,Southwark,London,18,195,9.2300,
E00020347,South Bermondsey,Southwark,London,29,196,14.8000,
E00020485,The Lane,Southwark,London,13,233,5.5800,
E00020200,Peckham,Southwark,London,11,146,7.5300,
E00019769,Cathedrals,Southwark,London,13,127,10.2400,
E00020143,Nunhead,Southwark,London,7,269,2.6000,
E00020383,South Camberwell,Southwark,London,6,116,5.1700,
E00020281,Riverside,Southwark,London,18,153,11.7600,
E00020386,South Camberwell,Southwark,London,8,180,4.4400,
E00167752,Peckham,Southwark,London,10,88,11.3600,
E00020483,The Lane,Southwark,London,4,186,2.1500,
E00020307,Rotherhithe,Southwark,London,9,356,2.5300,
E00020419,Surrey Docks,Southwark,London,11,219,5.0200,
E00020183,Peckham,Southwark,London,21,168,12.5000,
E00020330,Rotherhithe,Southwark,London,10,299,3.3400,
E00167684,The Lane,Southwark,London,16,129,12.4000,
E00019968,Faraday,Southwark,London,7,102,6.8600,
E00167514,South Camberwell,Southwark,London,16,187,8.5600,
E00020496,The Lane,Southwark,London,7,157,4.4600,
E00020019,Grange,Southwark,London,7,109,6.4200,
E00020417,Surrey Docks,Southwark,London,9,217,4.1500,
E00020178,Peckham,Southwark,London,19,220,8.6400,
E00020257,Riverside,Southwark,London,7,162,4.3200,
E00020078,Livesey,Southwark,London,8,226,3.5400,
E00020072,Livesey,Southwark,London,9,135,6.6700,
E00020066,Livesey,Southwark,London,13,135,9.6300,
E00166635,Cathedrals,Southwark,London,7,208,3.3700,
E00020262,Riverside,Southwark,London,2,170,1.1800,
E00020364,South Bermondsey,Southwark,London,10,158,6.3300,
E00167682,The Lane,Southwark,London,11,164,6.7100,
E00019781,Cathedrals,Southwark,London,4,205,1.9500,
E00019700,Brunswick Park,Southwark,London,10,222,4.5000,
E00019754,Camberwell Green,Southwark,London,14,272,5.1500,
E00019845,Chaucer,Southwark,London,8,125,6.4000,
E00020160,Nunhead,Southwark,London,18,245,7.3500,
E00019687,Brunswick Park,Southwark,London,4,138,2.9000,
E00020336,South Bermondsey,Southwark,London,20,179,11.1700,
E00019981,Faraday,Southwark,London,9,104,8.6500,
E00019810,Chaucer,Southwark,London,9,278,3.2400,
E00019957,East Walworth,Southwark,London,18,229,7.8600,
E00019838,Chaucer,Southwark,London,10,101,9.9000,
E00019961,East Walworth,Southwark,London,15,160,9.3800,
E00020251,Riverside,Southwark,London,21,184,11.4100,
E00020484,The Lane,Southwark,London,9,207,4.3500,
E00019928,East Walworth,Southwark,London,22,128,17.1900,
E00020298,Rotherhithe,Southwark,London,13,226,5.7500,
E00019744,Camberwell Green,Southwark,London,23,225,10.2200,
E00020365,South Bermondsey,Southwark,London,16,207,7.7300,
E00020024,Grange,Southwark,London,9,89,10.1100,
E00019782,Cathedrals,Southwark,London,10,121,8.2600,
E00020056,Livesey,Southwark,London,12,89,13.4800,
E00020050,Grange,Southwark,London,9,122,7.3800,
E00020074,Livesey,Southwark,London,11,170,6.4700,
E00019703,Brunswick Park,Southwark,London,10,176,5.6800,
E00019770,Cathedrals,Southwark,London,7,111,6.3100,
E00020174,Nunhead,Southwark,London,9,170,5.2900,
E00019757,Camberwell Green,Southwark,London,20,167,11.9800,
E00020094,Newington,Southwark,London,13,103,12.6200,
E00019996,Faraday,Southwark,London,15,101,14.8500,
E00020185,Peckham,Southwark,London,19,190,10.0000,
E00167490,Grange,Southwark,London,5,162,3.0900,
E00020340,South Bermondsey,Southwark,London,16,126,12.7000,
E00020136,Newington,Southwark,London,12,141,8.5100,
E00020475,The Lane,Southwark,London,6,181,3.3100,
E00020486,The Lane,Southwark,London,26,224,11.6100,
E00020122,Newington,Southwark,London,8,116,6.9000,
E00020180,Peckham,Southwark,London,23,146,15.7500,
E00176309,Haggerston,Hackney,London,6,173,3.4700,
E00020035,Grange,Southwark,London,5,190,2.6300,
E00020273,Riverside,Southwark,London,14,124,11.2900,
E00016180,Blackheath,Lewisham,London,6,135,4.4400,
E00008895,Hoxton,Hackney,London,10,145,6.9000,
E00176275,Haggerston,Hackney,London,6,159,3.7700,
E00174025,Brockley,Lewisham,London,10,181,5.5200,
E00016397,Evelyn,Lewisham,London,18,331,5.4400,
E00008841,Haggerston,Hackney,London,10,136,7.3500,
E00008884,Hoxton,Hackney,London,7,100,7.0000,
E00008900,Hoxton,Hackney,London,17,231,7.3600,
E00016726,New Cross,Lewisham,London,6,77,7.7900,
E00016881,Telegraph Hill,Lewisham,London,14,110,12.7300,
E00016410,Evelyn,Lewisham,London,13,219,5.9400,
E00016716,New Cross,Lewisham,London,16,187,8.5600,
E00016185,Blackheath,Lewisham,London,3,127,2.3600,
E00016636,Lewisham Central,Lewisham,London,8,167,4.7900,
E00016167,Blackheath,Lewisham,London,3,139,2.1600,
E00016207,Blackheath,Lewisham,London,10,132,7.5800,
E00174021,Lewisham Central,Lewisham,London,8,68,11.7600,
E00016435,Evelyn,Lewisham,London,19,160,11.8800,
E00016423,Evelyn,Lewisham,London,16,122,13.1100,
E00016682,New Cross,Lewisham,London,10,153,6.5400,
E00174013,Brockley,Lewisham,London,12,179,6.7000,
E00016162,Blackheath,Lewisham,London,7,152,4.6100,
E00016184,Blackheath,Lewisham,London,8,176,4.5500,
E00016248,Brockley,Lewisham,London,11,220,5.0000,
E00016172,Blackheath,Lewisham,London,16,144,11.1100,
E00016218,Brockley,Lewisham,London,8,168,4.7600,
E00016409,Evelyn,Lewisham,London,7,159,4.4000,
E00173950,Telegraph Hill,Lewisham,London,13,133,9.7700,
E00016713,New Cross,Lewisham,London,15,241,6.2200,
E00016254,Brockley,Lewisham,London,13,186,6.9900,
E00016165,Blackheath,Lewisham,London,3,149,2.0100,
E00016721,New Cross,Lewisham,London,14,99,14.1400,
E00016431,Evelyn,Lewisham,London,6,121,4.9600,
E00016222,Brockley,Lewisham,London,13,196,6.6300,
E00016922,Telegraph Hill,Lewisham,London,14,159,8.8100,
E00016900,Telegraph Hill,Lewisham,London,7,197,3.5500,
E00016702,New Cross,Lewisham,London,14,150,9.3300,
E00016205,Blackheath,Lewisham,London,3,181,1.6600,
E00016442,Evelyn,Lewisham,London,13,135,9.6300,
E00016888,Telegraph Hill,Lewisham,London,4,175,2.2900,
E00016411,Evelyn,Lewisham,London,17,210,8.1000,
E00016678,New Cross,Lewisham,London,10,101,9.9000,
E00016438,Evelyn,Lewisham,London,10,183,5.4600,
E00176507,Woolwich Riverside,Greenwich,London,29,177,16.3800,
E00016927,Telegraph Hill,Lewisham,London,14,179,7.8200,
E00016401,Evelyn,Lewisham,London,10,165,6.0600,
E00176525,Greenwich West,Greenwich,London,7,193,3.6300,
E00007860,Blackheath Westcombe,Greenwich,London,6,153,3.9200,
E00007903,Charlton,Greenwich,London,22,146,15.0700,
E00008206,Kidbrooke with Hornfair,Greenwich,London,13,136,9.5600,
E00008474,Woolwich Common,Greenwich,London,12,111,10.8100,
E00008533,Woolwich Riverside,Greenwich,London,16,163,9.8200,
E00008261,Middle Park and Sutcliffe,Greenwich,London,8,126,6.3500,
E00008287,Peninsula,Greenwich,London,5,134,3.7300,
E00007851,Blackheath Westcombe,Greenwich,London,4,142,2.8200,
E00007842,Blackheath Westcombe,Greenwich,London,5,139,3.6000,
E00176489,Greenwich West,Greenwich,London,2,122,1.6400,
E00173941,Brockley,Lewisham,London,31,219,14.1600,
E00016399,Evelyn,Lewisham,London,25,158,15.8200,
E00016177,Blackheath,Lewisham,London,4,138,2.9000,
E00016214,Brockley,Lewisham,London,16,222,7.2100,
E00016710,New Cross,Lewisham,London,7,149,4.7000,
E00016245,Brockley,Lewisham,London,4,108,3.7000,
E00016406,Evelyn,Lewisham,London,13,112,11.6100,
E00016919,Telegraph Hill,Lewisham,London,10,194,5.1500,
E00016717,New Cross,Lewisham,London,10,112,8.9300,
E00016420,Evelyn,Lewisham,London,15,105,14.2900,
E00016169,Blackheath,Lewisham,London,3,138,2.1700,
E00016424,Evelyn,Lewisham,London,13,105,12.3800,
E00016250,Brockley,Lewisham,London,13,134,9.7000,
E00016175,Blackheath,Lewisham,London,8,169,4.7300,
E00016723,New Cross,Lewisham,London,12,117,10.2600,
E00173943,Evelyn,Lewisham,London,14,155,9.0300,
E00016402,Evelyn,Lewisham,London,3,112,2.6800,
E00016917,Telegraph Hill,Lewisham,London,21,282,7.4500,
E00016703,New Cross,Lewisham,London,7,98,7.1400,
E00016694,New Cross,Lewisham,London,22,146,15.0700,
E00016170,Blackheath,Lewisham,London,13,131,9.9200,
E00016895,Telegraph Hill,Lewisham,London,4,166,2.4100,
E00016200,Blackheath,Lewisham,London,9,66,13.6400,
E00016413,Evelyn,Lewisham,London,11,108,10.1900,
E00174032,Brockley,Lewisham,London,39,262,14.8900,
E00016916,Telegraph Hill,Lewisham,London,6,122,4.9200,
E00016715,New Cross,Lewisham,London,17,180,9.4400,
E00016432,Evelyn,Lewisham,London,13,199,6.5300,
E00016249,Brockley,Lewisham,London,8,97,8.2500,
